,klimaRetires_id,klimaRetires_timestamp,klimaRetires_amount,klimaRetires_beneficiary,klimaRetires_beneficiaryAddress,klimaRetires_certificateTokenID,klimaRetires_feeAmount,klimaRetires_index,klimaRetires_pool,klimaRetires_retirementMessage,klimaRetires_token,klimaRetires_retiringAddress,klimaRetires_specific
75,16478591040xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647859104,20.0,All of us,0xe55140773be1a981408e202dde122c7ccc92b5da,,0.2,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,But we were never lonely and never afraid when we were together.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
76,16478643800xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647864380,1.0,LFG,0xa35f4b846fdc522f14030cda71c2dab18d198e8b,,0.01,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Lets go Klima DAO !,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
77,16478644140xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647864414,1.0,LFG,0xa35f4b846fdc522f14030cda71c2dab18d198e8b,,0.01,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Lets go Klima DAO !,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
78,16478727940xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647872794,8.88,whitelion,0xa18eb5b9ae83d1cb00f973f8ec67d6ba1ecde26f,,0.0888,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,to my future grandkids :),BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
79,16478747120xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647874712,9.90099,,0x6a962b04a1f1a254f7edfb11f9419a9550a318bb,,0.0990099,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
80,16478844890xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647884489,10.0,Satoshi,0x7e8f46f0e84be9875544a21fdb69e40661229963,,0.1,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Cheers to the beginning of the end of climate change,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
81,16478919670xaa7dbd1598251f856c12f63557a4c4397c253cea,1647891967,1.0,stephancill.eth,0x8d25687829d6b85d9e0020b8c89e3ca24de20a89,,0.01,1,0xaa7dbd1598251f856c12f63557a4c4397c253cea,Wow so inspire,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
82,16478923230xfbd5528ed9ef545f3b0ad387c23a10c8741759c2,1647892323,1.0,stephancill.eth,0x8d25687829d6b85d9e0020b8c89e3ca24de20a89,,0.01,2,0xd838290e877e0188a4a44700463419ed96c16107,Nature's Crypto Twitter,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
83,16479009130xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647900913,5.0,Stadius,0xbbecbbfdbbb8e77a5b4eabfb6d1af37c8320f12d,,0.05,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Stadius is building for the future. Let's all work together to ensure there is one.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
84,16479011950xaa7dbd1598251f856c12f63557a4c4397c253cea,1647901195,1.0,Stadius,0xbbecbbfdbbb8e77a5b4eabfb6d1af37c8320f12d,,0.01,1,0xaa7dbd1598251f856c12f63557a4c4397c253cea,Stadius is building for the future. Let's all work together to ensure there is one. ,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
85,16479125200xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647912520,1.0,"Mine and everyone else""s future",0x8860d8828f21a9e2baf8fc5d0cb01dcc994fcb60,,0.01,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Its not what you believe yourself to be, but what you do, that defines you",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
86,16479135640xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647913564,5.56401,,0x70a9c497536e98f2dbb7c66911700fe2b2550900,,0.0556401,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,A small gift to the earth! with more to come.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
87,16479208200xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647920820,5.54949,LightColors,0x8f0dc000d3d4cec7e8233cfea94c5324126eb5ab,,0.0554949,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,gm save the trees. gm save the earth. gm save mankind.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
88,16479246420xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647924642,1e-18,test-,0xedb57e6e5a98ec473f1a70479efb5861b20fefa6,,1e-20,5,0x2f800db0fdb5223b3c3f354886d907a671414a7f,this is a test of the smallest BCT retirement allowable,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
89,16479318620xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647931862,3.3,,0x906d4a7d0020e64d4d28a7d1c55bb5d03fd7007e,,0.033,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"You are a music we all know, and one we learn from conception. May you feed our souls and bodies when we are one, five, fifteen generations older. May this track never skip, may this dance never stop, may you always breathe air into us.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
90,16479334720xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647933472,3.3,rajasmasala,0x906d4a7d0020e64d4d28a7d1c55bb5d03fd7007e,,0.033,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"“Don't Panic.”
― Douglas Adams, The Hitchhiker's Guide to the Galaxy",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
91,16479377820xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647937782,1.0,To Leni,0xe55140773be1a981408e202dde122c7ccc92b5da,,0.01,2,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Compensation for your first flight; may many more follow!,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
92,16479402920xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647940292,1.0,Luka & Urška,0x9b8759115e594c766845663aeeb807bb04c3557d,,0.01,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Good Thoughts, Good Words, Good Deeds - the law of the cosmos. KlimaDAO is following this path. 3,3 is everywhere around us.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
93,16479545910xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647954591,6.77906,My Children,0xa636319bafec2b5fb5410e4bd84fb03b778e29c8,,0.0677906,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Retiring what I can for the future of my children and generations to come. Let's drive the price of Carbon through the roof!,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
94,16479553130xaa7dbd1598251f856c12f63557a4c4397c253cea,1647955313,1.33063,Helena\Aaron\David,0xad2eec3664357467eb36aba5173c67ad7611dacc,,0.0133063,0,0xaa7dbd1598251f856c12f63557a4c4397c253cea,love dad,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
95,16479553870xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647955387,0.5732636113918098,Pan#6506,0x5656cb4721c21e1f5dcbe03db9026ac0203d6e4f,,0.005732636113918098,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Make the world greener, little by little.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
96,16479560810xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647956081,0.1,Klimates,0x4c963931f71e6b471a1e4876ead08871ba8059e2,,0.001,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Give a better future to future grandkids, let's go KlimaDAO!",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
97,16479575250x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1647957525,2.6213543210921944,Rez,0xe179e183224e83983db05d3067cc977bb110de08,,0.026213543210921942,1,0xd838290e877e0188a4a44700463419ed96c16107,We are taking our first steps on a beautiful journey,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
98,16479575250xfbd5528ed9ef545f3b0ad387c23a10c8741759c2,1647957525,0.7086456789078058,Rez,0xe179e183224e83983db05d3067cc977bb110de08,,0.007086456789078059,1,0xd838290e877e0188a4a44700463419ed96c16107,We are taking our first steps on a beautiful journey,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
99,16479589130xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647958913,6.9,The Klimate,0xb03f5438f9a243de5c3b830b7841ec315034cd5f,,0.069,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,For the Culture,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
100,16479589610xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647958961,1.0,Storm,0xff68fc091392dc0638d8d08896167f51b298c136,,0.01,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"One small ton, one giant leap for mankind",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
101,16479598050xaa7dbd1598251f856c12f63557a4c4397c253cea,1647959805,1.0,Momari,0x2c62a2a2c7173f4bc73cd04fc443911b66ae75d0,,0.01,0,0xaa7dbd1598251f856c12f63557a4c4397c253cea,Making the earth a better place for my grandchildren to live in.,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
102,16479599330xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647959933,1.0,Momari,0x2c62a2a2c7173f4bc73cd04fc443911b66ae75d0,,0.01,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Trying to make the earth less harsher the way i can.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
103,16479600790xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647960079,9.90099,Aunt Hillary,0x6a962b04a1f1a254f7edfb11f9419a9550a318bb,,0.0990099,2,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"""You know, this is something you could do every day as part of your morning routine."" -Me, to myself",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
104,16479617930xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647961793,4.0,KlimaDAO,0xe49d6bbbb23c2af10e01203b49b5a042514a0992,,0.04,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,For our world and future generations!,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
105,16479621710xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647962171,2.30082,Forza,0x85f5eebbef1104c75a22663ba14ed36a36e4f3b3,,0.023008199999999996,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,1./ Why we should make this our own carbon CT. Here is a small threat 🧵,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
106,16479627530xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647962753,3.3,,0x9b6e536706ddcc6f1cd1d51e198f5bed84085f21,,0.033,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,🌱🪴,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
107,16479639920xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647963992,0.0001,,0x751f8c6d639be960de5337be8362a17dc24a34c8,,1e-06,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
108,16479652580xaa7dbd1598251f856c12f63557a4c4397c253cea,1647965258,1.0,Human kind,0xd70dcb25a86c619e269853f8edb699b6f40e3158,,0.01,0,0xaa7dbd1598251f856c12f63557a4c4397c253cea,Dear future Earth. I hope my pupils have come to appreciate what they've inherited.,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
109,16479670640xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647967064,1.0,Ashley Crewdson,0xdffc410648484a5fba46630d95e0fe610ca2e0a0,,0.01,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,One small tonne for man…,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
110,16479683170xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647968317,4.2,My future grandson,0x9d8813f2cd2ea0c70f3ea5137b566ca826fd647a,,0.042,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Everyone is talking about climate change these days. I guess it's a hot issue.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
111,16479687950xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647968795,36.0,KlimaDAO,0xf1947a86831900e93142dfe27d89672598f8a2df,,0.36,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,We genuinely believe in KLIMA's long-term vision and are proud to offset our emissions with them as a partner. ,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
112,16479698790xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647969879,0.001,,0x751f8c6d639be960de5337be8362a17dc24a34c8,,1e-05,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
113,16479723470xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647972347,3.0,KlimaDAO,0xd0cce2e73a3b08971ee83c5987e314ca5aee97e4,,0.03,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Creating a new economy to incentivize, making the world a better place for all of us. ",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
114,16479725450xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647972545,8.888,,0x5876bbba3c8fa6c47b5f086b7dbd55e656702a0b,,0.08888,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
115,16479727390xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647972739,0.0001,test,0x20a580444dd4a90cc8990da7b480c5e3d605a26f,,1e-06,4,0x2f800db0fdb5223b3c3f354886d907a671414a7f,test,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
116,16479765210xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647976521,1.0,My Kids,0xca94081dce5b6664b4aee05a8d9322be6ad1de08,,0.01,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,It is up to us to leave it a little better than we found it. ,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
117,16479774470xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647977447,50.0,Vega6,0xdf6b4c04e1538dc15fb87f09c8e5221427e90595,,0.5,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Offsetting all of my flights from the past few years. ,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
118,16479774930xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647977493,1.0,For M and R,0xf53eacdb814f9b2c6ddc820e3ff6eb7acbc55ad7,,0.01,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"This is not the end. It is not even the beginning of the end. But it is, perhaps, the end of the beginning.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
119,16479780510xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647978051,1.0,Iliana,0x41bf3c5167494cbca4c08122237c1620a78267ab,,0.01,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Dedicada a mi amor <3,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
120,16479784190xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647978419,6.0,childrens children,0xad503b72fc36a699bf849bb2ed4c3db1967a73da,,0.06,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Happy Day,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
121,16479787810xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647978781,0.69,the homies,0x50f7c016141598cd27236e1f4efdfbc5dacade91,,0.0069,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,we burnin fam,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
122,16479798060xaa7dbd1598251f856c12f63557a4c4397c253cea,1647979806,1.0,All the doggos out there,0xb7329f902c52e4727657861cd8e1d4424ec02050,,0.01,0,0xaa7dbd1598251f856c12f63557a4c4397c253cea,💚,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
123,16479798200xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647979820,9.9,CS,0xba0111f5ec1b6f2f092e9730f5f64840f3b42c95,,0.099,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Don't let your memes be dreams.,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
124,16479804130xaa7dbd1598251f856c12f63557a4c4397c253cea,1647980413,0.4,Anon,0xc0445dbf7baa9047a728ec7a691982f8b17f99bd,,0.004,1,0xaa7dbd1598251f856c12f63557a4c4397c253cea,"I love you, Earth!",MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
125,16479813830xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647981383,5.882,Children's Children,0x7da66c591bfc8d99291385b8221c69ab9b3e0f0e,,0.05882,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
126,16479823350xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647982335,10.0,,0x4a9cee38c70b55e9806e7d6de9e4ccdfdb418780,,0.1,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
127,16479831910xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647983191,1.1,TO BIG OIL,0x5876bbba3c8fa6c47b5f086b7dbd55e656702a0b,,0.011,1,0x2f800db0fdb5223b3c3f354886d907a671414a7f,SUCK IT!!!!!!!!!!!!!!,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
128,16479839450xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647983945,1.91,My amazing family!,0xea4d28f8218f44c84c8d7cbae5deac41acf66ced,,0.0191,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Thrilled to offset our March Break vacation flights. It was a great trip!,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
129,16479843290x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1647984329,0.0001,sirthus,0x6a8614319b60cfc893c6ab5dc2a11b3b621a66cf,,1e-06,5,0xd838290e877e0188a4a44700463419ed96c16107,qa test with beneficiary address used,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
130,16479843290xfbd5528ed9ef545f3b0ad387c23a10c8741759c2,1647984329,0.0,sirthus,0x6a8614319b60cfc893c6ab5dc2a11b3b621a66cf,,0.0,5,0xd838290e877e0188a4a44700463419ed96c16107,qa test with beneficiary address used,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
131,16479846690xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647984669,0.00011111111111111,sirthus,0x82a77336b327dc240414c1d4cfdf5facee168844,,1.1111111111111e-06,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,qa test with lots of decimal places,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
132,16479847570xaa7dbd1598251f856c12f63557a4c4397c253cea,1647984757,0.156,"C, This is a love letter, written to cyberspace",0xd2dc1326ee9a79e4cd5f7e307f18b37036817b10,,0.00156,0,0xaa7dbd1598251f856c12f63557a4c4397c253cea,Because what could be better than a love letter written in carbon?,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
133,16479852810xaa7dbd1598251f856c12f63557a4c4397c253cea,1647985281,0.000111111111111,sirthus,0x82a77336b327dc240414c1d4cfdf5facee168844,,1.11111111111e-06,1,0xaa7dbd1598251f856c12f63557a4c4397c253cea,QA test Klima to MCO2 offset with many decimal places,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
134,16479853630x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1647985363,0.00011111111,sirthus,0x82a77336b327dc240414c1d4cfdf5facee168844,,1.1111111e-06,3,0xd838290e877e0188a4a44700463419ed96c16107,qa test bct to nct with many decimal places,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
135,16479853630xfbd5528ed9ef545f3b0ad387c23a10c8741759c2,1647985363,0.0,sirthus,0x82a77336b327dc240414c1d4cfdf5facee168844,,0.0,3,0xd838290e877e0188a4a44700463419ed96c16107,qa test bct to nct with many decimal places,NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
136,16479857330xaa7dbd1598251f856c12f63557a4c4397c253cea,1647985733,0.0001,sirthus,0x82a77336b327dc240414c1d4cfdf5facee168844,,1e-06,4,0xaa7dbd1598251f856c12f63557a4c4397c253cea,qa test using sklima,MCO2,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
137,16479858650xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647985865,0.0001,sirthus,0x82a77336b327dc240414c1d4cfdf5facee168844,,1e-06,5,0x2f800db0fdb5223b3c3f354886d907a671414a7f,qa test nct to bct,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
138,16479861950xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647986195,0.0001,sirthus,0x82a77336b327dc240414c1d4cfdf5facee168844,,1e-06,6,0x2f800db0fdb5223b3c3f354886d907a671414a7f,012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789012345678901234567890123456789,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
139,16479864870xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647986487,2.0,X-Snow club 81,0x47005117818b443b39c8449f5e10e101fc2b59e0,,0.02,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Offsetting our yearly skitrip, Sölden 2022",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
140,16479866090x463de2a5c6e8bb0c87f4aa80a02689e6680f72c7,1647986609,1e-05,sirthus,0x82a77336b327dc240414c1d4cfdf5facee168844,,1e-07,8,0xd838290e877e0188a4a44700463419ed96c16107,"! @ # $ % ^ & * ( ) _ + - = [ { } ] \ | ; : ' "" , < . > / ?",NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
141,16479866090xfbd5528ed9ef545f3b0ad387c23a10c8741759c2,1647986609,0.0,sirthus,0x82a77336b327dc240414c1d4cfdf5facee168844,,0.0,8,0xd838290e877e0188a4a44700463419ed96c16107,"! @ # $ % ^ & * ( ) _ + - = [ { } ] \ | ; : ' "" , < . > / ?",NCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
142,16479869930xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647986993,1.0,,0xd8dab20bdf26c57fd8b19dbaf784e3fa5c42757e,,0.01,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
143,16479869990xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647986999,5.0,,0x0c8cdf55ca47b53b78093e11d672b0b69480dc25,,0.05,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Feeling good,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
144,16479877070xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647987707,7.0,cyman // art4good,0xc4c18a91c071367d3b4d25bd2614e4f42982c1d5,,0.07,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Because our planet and the future generations deserve that we all act now! So, let's walk the talk and not wait.",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
145,16479880610xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647988061,15.0,Groff Family Trip Fuerteventura,0x55fc7db94097ebea4a25bcd6b94ddf64002132e0,,0.15,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
146,16479895490xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647989549,12.0,Phil and Max,0x3751679248d5096ca070071449fc0b5432bdb35e,,0.12,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"Boys ,
Hopefully 🙏 your generation will be better stewards of our planet 🌎 than mommy and daddy’s generation were . We love ❤️ you guys to the 🌝 and beyond 😎
Love Always,
Mom and Dad",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
147,16479976010xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647997601,30.0,Peter and Mackenzie,0x8bd9c775983fd21bfc321b70a2faff99dc651c1f,,0.3,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,"For our children, grandchildren, and generations to come. ",BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
148,16479993940xb139c4cc9d20a3618e9a2268d73eff18c496b991,1647999394,6.0,SBG,0xf225b5d5b96d5ac7fe2946dd90038ddb74da66b0,,0.06,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,2022 - Let's do this!,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
149,16480286870xb139c4cc9d20a3618e9a2268d73eff18c496b991,1648028687,1.0,,0x0a8a9cbce91a6e92183cfad17b2692398419a8e5,,0.01,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,One small step for carbon ..,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
150,16480298810xb139c4cc9d20a3618e9a2268d73eff18c496b991,1648029881,1.0,,0xe5cef266f20fd9e001985b8e58f1402d724a79d2,,0.01,0,0x2f800db0fdb5223b3c3f354886d907a671414a7f,Hello future world,BCT,0xede3bd57a04960e6469b70b4863ce1c9d9363cb8,False
